Added Field - Active?,Field,Agreement #,Description,Alt Agreement,Agreement Type (Data Pull),Agreement Type (For Entry),Customer,Customer PO,Effective Date,Original Date,Expiration Date,Renew Through,Renew Markup,Rate Template,Agreement Price,Revenue Recognition,Auto Schedule Trips,0,Seq1,Description1,Service Site,Call Type,Service Center,Division,Tax Source,Separate Work Order,Auto Schedule Trip1,Pricing,Contact Before Scheduling,Auto Schedule Trip,Due,RecurringPatternType,See recurring options in screenshot >,Billing Seq1,Date1,Billing Amount1,Tax Type1,Tax Basis1,Seq2,Material,UM,Matl Qty,Cost ECM,Seq,Qty,Deferral1,Date2,Amount1,0,Billing Seq,Date3,Billing Amount,Tax Type,Tax Code,Tax Basis,Tax Amount,0,Deferral,Date,Amount,Should auto-populate based on Work Schedule.
,,,Brookfield Lepage Johnson Controls-Sprinkler,10-1025,AI,,NA,,,,,,,,2975.0,,,,,"SPR,WET","720 Heron Rd, Bldg B",,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Brookfield Lepage Johnson Controls-Fire Alarm,10-1025,AI,,NA,,,,,,,,2975.0,,,,,FA,"720 Heron Rd, Bldg B",,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Brookfield Lepage Johnson Controls-Route,10-1025,AI,,NA,,,,,,,,2975.0,,,,,"FE,EL,FHC","720 Heron Rd, Bldg B",,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Brookfield Lepage Johnson Controls-Sprinkler,10-1025,AI,,NA,,,,,,,,2100.0,,,,,"SPR,WET",855 Brookfield Bldg C,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Brookfield Lepage Johnson Controls-Fire Alarm,10-1025,AI,,NA,,,,,,,,2100.0,,,,,FA,855 Brookfield Bldg C,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Brookfield Lepage Johnson Controls-Route,10-1025,AI,,NA,,,,,,,,2100.0,,,,,"FE,EL",855 Brookfield Bldg C,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Brookfield Lepage Johnson Controls-Fire Alarm,10-1025,AI,,NA,,,,,,,,1950.0,,,,,FA,2755 Riverside Cafeteria,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Brookfield Lepage Johnson Controls-Route,10-1025,AI,,NA,,,,,,,,1950.0,,,,,"FE,EL,FHC,FLCS",2755 Riverside Cafeteria,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Brookfield Lepage Johnson Controls-Sprinkler,10-1025,AI,,NA,,,,,,,,5970.0,,,,,PREACTION,141 Colonnade,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Brookfield Lepage Johnson Controls-Fire Alarm,10-1025,AI,,NA,,,,,,,,5970.0,,,,,FA,141 Colonnade,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Brookfield Lepage Johnson Controls-Route,10-1025,AI,,NA,,,,,,,,5970.0,,,,,"FE,EL",141 Colonnade,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Loblaws Inc.-Route,09-1238,AI,,100091.0,,,,,,,,185.0,,,,,FLCS,2625 Sheffield Road,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Brookfield Johnson Controls-Route,10-1058,AI,,NA,,,,,,,,3500.0,,,,,"FE,FHC",1010 Somerset St. (Warehouse),,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Loblaws Inc.-Route,09-1238,SAI,,100091.0,,,,,,,,0.0,,,,,FLCS,2625 Sheffield Road,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Colonnade Management Inc.-Sprinkler,Tender,AI,,NA,,,,,,,,0.0,,,,,"FP,HYD,SPR,WET,DRY",Holland Cross,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Colonnade Management Inc.-Fire Alarm,Tender,AI,,NA,,,,,,,,0.0,,,,,FA,Holland Cross,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Colonnade Management Inc.-Route,Tender,AI,,NA,,,,,,,,0.0,,,,,"FE,EL,FHC",Holland Cross,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Colonnade Management Inc.-Sprinkler,Tender,MI,,NA,,,,,,,,0.0,,,,,"SPR,WET,DRY",Holland Cross,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Colonnade Management Inc.-Fire Alarm,Tender,MI,,NA,,,,,,,,0.0,,,,,FA,Holland Cross,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Colonnade Management Inc.-Route,Tender,MI,,NA,,,,,,,,0.0,,,,,"FE,EL,FHC",Holland Cross,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,BGIS-Sprinkler,14-1045,MI / QI,,100174.0,,2021-01-01,01/01/2014,2020-12-31,,,,1530.0,,,,,SPR,"125 Sussex Drive, Lester B. Pearson Bldg.",,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,BGIS-Sprinkler,Tender,AI,,100174.0,,,,,,,,0.0,,,,,"FP,SPR,WET",Sir Charles Tupper Bldg.,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,BGIS-Route,Tender,AI,,100174.0,,,,,,,,0.0,,,,,"FE,EL,FHC,FLCS",Sir Charles Tupper Bldg.,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Marina Bay Condominiums-Sprinkler,Allard July2/18,AI,,NA,,2021-12-01,12/01/2018,2021-11-30,,,,0.0,,,,,"HYD,WET,DRY",2871 Richmond Road,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Marina Bay Condominiums-Route,Allard July2/18,AI,,NA,,2021-12-01,12/01/2018,2021-11-30,,,,0.0,,,,,"FE,FHC",2871 Richmond Road,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Commerical Life Safety-Sprinkler,10-1064,AI,,NA,Verbal Quote JL,,,,,,,2040.0,,,,,"FP,SPR,WET",1400 St. Laurent,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Commerical Life Safety-Fire Alarm,10-1064,AI,,NA,Verbal Quote JL,,,,,,,2040.0,,,,,FA,1400 St. Laurent,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Commerical Life Safety-Route,10-1064,AI,,NA,Verbal Quote JL,,,,,,,2040.0,,,,,"FE,EL,FHC",1400 St. Laurent,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Colonnade Management Inc.-Sprinkler,15-1041MT,MI,,NA,,2021-01-01,01/01/2015,2020-12-31,,,,420.0,,,,,"SPR,WET",240/250/260 Centrum,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Colonnade Management Inc.-Fire Alarm,15-1041MT,MI,,NA,,2021-01-01,01/01/2015,2020-12-31,,,,420.0,,,,,FA,240/250/260 Centrum,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Colonnade Management Inc.-Route,15-1041MT,MI,,NA,,2021-01-01,01/01/2015,2020-12-31,,,,420.0,,,,,"EL,FHC",240/250/260 Centrum,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,BGIS-Sprinkler,Tender,MI,,100174.0,,,,,,,,0.0,,,,,"FP,SPR,WET",Sir Charles Tupper,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Calfra Management Limited-Route,19-1427JP,AI,,NA,,,,,,,,245.0,,,,,FE,2460 Lancaster Road,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Calfra Management Limited-Fire Alarm,19-1427JP,AI,,NA,,,,,,,,875.0,,,,,FA,5303-5307 Canotek Road (Shefford Plaza),,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Calfra Management Limited-Route,19-1427JP,AI,,NA,,,,,,,,875.0,,,,,"FE,EL",5303-5307 Canotek Road (Shefford Plaza),,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Calfra Management Limited-Monitoring,19-1427JP,AI,,NA,,,,,,,,875.0,,,,,FIRE,5303-5307 Canotek Road (Shefford Plaza),,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Calfra Management Limited-Fire Alarm,19-1427JP,AI,,NA,,2021-05-01,05/01/2019,2021-04-30,,,,545.0,,,,,SA,1093-1109 Wellington,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Calfra Management Limited-Route,19-1427JP,AI,,NA,,2021-05-01,05/01/2019,2021-04-30,,,,545.0,,,,,"FE,EL",1093-1109 Wellington,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Holy Spirit Church-Fire Alarm,14-1234BS,AI,,NA,,,,,,,,390.0,,,,,FA,1489 Shea Road,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Grimes Realty Co. Ltd.-Fire Alarm,13-1366,AI,,NA,,,,,,,,620.0,,,,,"FA,SA",1192-1218 Bank Street,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Grimes Realty Co. Ltd.-Route,13-1366,AI,,NA,,,,,,,,620.0,,,,,FE,1192-1218 Bank Street,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,BGIS-Sprinkler,15-1743,AI,,100174.0,,,,,,,,1100.0,,,,,HYD,"Renfrew PA Storage, 770 Gibbons",,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,BGIS-Route,17-1342JP,AI,,100174.0,,,,,,,,3025.9,,,,,FLCS,"125 Sussex Drive, Cafeteria",,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,BGIS-Route,17-1342JP,SAI,,100174.0,,,,,,,,0.0,,,,,FLCS,"125 Sussex Drive, Cafeteria",,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Glengarry Memorial Hospital-Sprinkler,20-1021,AI,,100109.0,,2021-12-01,12/01/2020,2021-11-30,,,,6154.0,,,,,"FP,BF,SPR,WET,STANDPIPE","20260 Highway #43, Alexandria",,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Glengarry Memorial Hospital-Fire Alarm,20-1021,AI,,100109.0,,2021-12-01,12/01/2020,2021-11-30,,,,6154.0,,,,,FA,"20260 Highway #43, Alexandria",,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Glengarry Memorial Hospital-Route,20-1021,AI,,100109.0,,2021-12-01,12/01/2020,2021-11-30,,,,6154.0,,,,,FLCS,"20260 Highway #43, Alexandria",,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Glengarry Memorial Hospital-Sprinkler,20-1021,AI,,100109.0,,2021-06-01,06/01/2020,2021-05-31,,,,0.0,,,,,"FP,BF,SPR,WET,STANDPIPE,BOOSTER","20260 Highway #43, Alexandria",,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Glengarry Memorial Hospital-Route,20-1021,SAI,,100109.0,,2021-06-01,06/01/2020,2021-05-31,,,,0.0,,,,,FLCS,"20260 Highway #43, Alexandria",,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,BGIS-Sprinkler,17-1340JP,SAI,,100174.0,,,,,,,,3162.0,,,,,PREACTION,"125 Sussex Drive, AG Server Rooms-Qty 20 (Shared S",,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,BGIS-Sprinkler,17-1340JP,AI,,100174.0,,,,,,,,3162.0,,,,,PREACTION,"125 Sussex Drive, AG Server Rooms-Qty 20 (Shared S",,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,CFORP (Centre franco-ontarien de ressources pedagogiques-Sprinkler,18-1520,AI,,NA,,,,,,,,1690.0,,,,,"SPR,WET",435 Donald Street,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,CFORP (Centre franco-ontarien de ressources pedagogiques-Fire Alarm,18-1520,AI,,NA,,,,,,,,1690.0,,,,,FA,435 Donald Street,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,CFORP (Centre franco-ontarien de ressources pedagogiques-Route,18-1520,AI,,NA,,,,,,,,1690.0,,,,,FE,435 Donald Street,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,BGIS-Sprinkler,Tender,MI,,100174.0,,,,,,,,0.0,,,,,"SPR,WET","79 Bentley Avenue, Uniform #2",,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,BGIS-Route,Tender,MI,,100174.0,,,,,,,,0.0,,,,,FHC,"79 Bentley Avenue, Uniform #2",,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,BGIS-Sprinkler,Tender,AI,,100174.0,,,,,,,,0.0,,,,,"SPR,WET,GLYCOL","79 Bentley Avenue, Uniform #2",,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,BGIS-Route,Tender,AI,,100174.0,,,,,,,,0.0,,,,,"FE,EL,FHC","79 Bentley Avenue, Uniform #2",,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,BGIS-Sprinkler,Tender,AI,,100174.0,,,,,,,,0.0,,,,,"FP,WET,PREACTION",555 Booth Street,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,BGIS-Route,Tender,AI,,100174.0,,,,,,,,0.0,,,,,"FE,EL,FHC",555 Booth Street,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,BGIS-Sprinkler,Tender,MI,,100174.0,,,,,,,,0.0,,,,,"FP,WET,PREACTION",555 Booth Street,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,BGIS-Route,Tender,MI,,100174.0,,,,,,,,0.0,,,,,FHC,555 Booth Street,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,BGIS-Route,Tender,AI,,100174.0,,,,,,,,0.0,,,,,"FE,EL,FHC","CEF #1, 1 Observatory Crescent",,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,BGIS-Route,Tender,MI,,100174.0,,,,,,,,0.0,,,,,FHC,"CEF #1, 1 Observatory Crescent",,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,BGIS-Route,Tender,AI,,100174.0,,,,,,,,0.0,,,,,"FE,EL","CEF #2, 1 Observatory Crescent",,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,BGIS-Route,Tender,MI,,100174.0,,,,,,,,0.0,,,,,"FE,EL","CEF #2, 1 Observatory Crescent",,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,BGIS-Route,Tender,AI,,100174.0,,,,,,,,0.0,,,,,"FE,EL,FHC","CEF #3, 1 Observatory Crescent",,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,BGIS-Route,Tender,MI,,100174.0,,,,,,,,0.0,,,,,FHC,"CEF #3, 1 Observatory Crescent",,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,BGIS-Route,Tender,AI,,100174.0,,,,,,,,0.0,,,,,"FE,EL","CEF #4, 1 Observatory Crescent",,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,BGIS-Route,Tender,MI,,100174.0,,,,,,,,0.0,,,,,"FE,EL","CEF #4, 1 Observatory Crescent",,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,BGIS-Route,Tender,AI,,100174.0,,,,,,,,0.0,,,,,"FE,EL","CEF #5, 1 Observatory Crescent",,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,BGIS-Route,Tender,MI,,100174.0,,,,,,,,0.0,,,,,"FE,EL","CEF #5, 1 Observatory Crescent",,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,BGIS-Route,Tender,AI,,100174.0,,,,,,,,0.0,,,,,"FE,EL,FHC","CEF #7, 1 Observatory Crescent",,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,BGIS-Route,Tender,MI,,100174.0,,,,,,,,0.0,,,,,FHC,"CEF #7, 1 Observatory Crescent",,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,BGIS-Route,Tender,AI,,100174.0,,,,,,,,0.0,,,,,"FE,EL","3484 Limebank Road, Armco Bldg.",,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,bcIMC Realty Corporation c/o QuadReal Property Group-Sprinkler,Tender,AI,,NA,,,,,,,,0.0,,,,,"FP,HYD,SPR,WET",1900 City Park Drive,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,bcIMC Realty Corporation c/o QuadReal Property Group-Fire Alarm,Tender,AI,,NA,,,,,,,,0.0,,,,,FA,1900 City Park Drive,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,bcIMC Realty Corporation c/o QuadReal Property Group-Route,Tender,AI,,NA,,,,,,,,0.0,,,,,"FE,EL,FHC",1900 City Park Drive,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,bcIMC Realty Corporation c/o QuadReal Property Group-Sprinkler,Tender,BI-SPR,,NA,,,,,,,,0.0,,,,,SPR,1900 City Park Drive,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,BGIS-Sprinkler,Tender,MI,,100174.0,,,,,,,,0.0,,,,,"FP,SPR","241 Cite des Jeunes, Asticou",,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,BGIS-Sprinkler,Tender,AI,,100174.0,,,,,,,,0.0,,,,,"FP,HYD,SPR,WET,DRY,GLYCOL","241 Cite des Jeunes, Asticou",,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,BGIS-Route,Tender,AI,,100174.0,,,,,,,,0.0,,,,,"FE,EL,FHC","241 Cite des Jeunes, Asticou",,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Gold Key Property Management-Sprinkler,11-1168,AI,,NA,,,,,,,,850.0,,,,,"SPR,WET",707-725 Belfast Road,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Gold Key Property Management-Route,11-1168,AI,,NA,,,,,,,,850.0,,,,,"FE,EL",707-725 Belfast Road,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,BGIS-Sprinkler,Tender,AI,,100174.0,,,,,,,,0.0,,,,,"FP,HYD,SPR,WET,DRY",440 Coventry Road - Exhibition Commission,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,BGIS-Route,Tender,AI,,100174.0,,,,,,,,0.0,,,,,"FE,EL,FHC",440 Coventry Road - Exhibition Commission,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,BGIS-Sprinkler,Tender,MI,,100174.0,,,,,,,,0.0,,,,,"FP,SPR,WET,DRY",440 Coventry Road - Exhibition Commission,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,BGIS-Route,Tender,MI,,100174.0,,,,,,,,0.0,,,,,FHC,440 Coventry Road - Exhibition Commission,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,BGIS-Sprinkler,Tender,AI,,100174.0,,,,,,,,0.0,,,,,"HYD,WET",RCMP - Forensic Lab,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,BGIS-Route,Tender,AI,,100174.0,,,,,,,,0.0,,,,,"FE,EL",RCMP - Forensic Lab,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,BGIS-Sprinkler,Tender,MI,,100174.0,,,,,,,,0.0,,,,,WET,RCMP - Forensic Lab,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,BGIS-Route,Tender,MI,,100174.0,,,,,,,,0.0,,,,,EL,RCMP - Forensic Lab,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,BGIS-Sprinkler,Tender,AI,,100174.0,,,,,,,,0.0,,,,,"SPR,WET,PREACTION",RCMP - L.H. Nicholson Bldg.,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,BGIS-Route,Tender,AI,,100174.0,,,,,,,,0.0,,,,,"FE,EL,FHC",RCMP - L.H. Nicholson Bldg.,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,BGIS-Sprinkler,Tender,MI,,100174.0,,,,,,,,0.0,,,,,"SPR,WET,PREACTION",RCMP - L.H. Nicholson Bldg.,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,BGIS-Route,Tender,MI,,100174.0,,,,,,,,0.0,,,,,FHC,RCMP - L.H. Nicholson Bldg.,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,BGIS-Sprinkler,Tender,SAI,,100174.0,,,,,,,,0.0,,,,,PREACTION,RCMP - L.H. Nicholson Bldg.,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,BGIS-Route,Tender,SAI,,100174.0,,,,,,,,0.0,,,,,FLCS,RCMP - L.H. Nicholson Bldg.,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,BGIS-Sprinkler,Tender,AI,,100174.0,,,,,,,,0.0,,,,,"SPR,WET",RCMP - Central Heating Plant,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
