Added Field - Active?,Field,Agreement #,Description,Alt Agreement,Agreement Type (Data Pull),Agreement Type (For Entry),Customer,Customer PO,Effective Date,Original Date,Expiration Date,Renew Through,Renew Markup,Rate Template,Agreement Price,Revenue Recognition,Auto Schedule Trips,0,Seq1,Description1,Service Site,Call Type,Service Center,Division,Tax Source,Separate Work Order,Auto Schedule Trip1,Pricing,Contact Before Scheduling,Auto Schedule Trip,Due,RecurringPatternType,See recurring options in screenshot >,Billing Seq1,Date1,Billing Amount1,Tax Type1,Tax Basis1,Seq2,Material,UM,Matl Qty,Cost ECM,Seq,Qty,Deferral1,Date2,Amount1,0,Billing Seq,Date3,Billing Amount,Tax Type,Tax Code,Tax Basis,Tax Amount,0,Deferral,Date,Amount,Should auto-populate based on Work Schedule.
,,,Cominar REIT-Monitoring,17-1074MM,MONITORING,,100013.0,,2021-03-01,03/01/2017,2021-02-28,,,,600.0,,,,,FACP,700 Palladium Drive,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Cominar REIT-Monitoring,17-1074MM,MONITORING,,100013.0,,2021-03-01,03/01/2017,2021-02-28,,,,600.0,,,,,FACP,770 Palladium Drive,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Cominar REIT-Monitoring,17-1074MM,MONITORING,,100013.0,,2021-03-01,03/01/2017,2021-02-28,,,,600.0,,,,,FACP,21 Fitzgerald,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Cominar REIt-Monitoring,17-1074MM,MONITORING,,NA,,2021-03-01,03/01/2017,2021-02-28,,,,600.0,,,,,FACP,25 Fitzgerald Road,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Cominar REIT-Monitoring,17-1074MM,MONITORING,,100013.0,,2021-03-01,03/01/2017,2021-02-28,,,,600.0,,,,,FACP,750 Palladium Drive,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Cominar REIT-Monitoring,17-1074MM,MONITORING,,100013.0,,2021-03-01,03/01/2017,2021-02-28,,,,600.0,,,,,FACP,35 Fitzgerald,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Cominar REIT-Monitoring,17-1074MM,MONITORING,,100013.0,,2021-02-01,02/01/2017,2021-01-31,,,,720.0,,,,,FACP,1000 Innovation Drive,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Cominar REIT-Monitoring,17-1074MM,AI,,100013.0,,2021-12-01,12/01/2017,2021-11-30,,,,200.0,,,,,EQUIPMENT,1000 Innovation Drive,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Luc Seguin-Monitoring Services  Residence Using Internet,-,MONITORING,,NA,,,,,,,,252.0,,,,,,"10, rue Angers, Pierrefonds, Quebec",,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Skyline Commercial Real Estate Holdings Inc.-Monitoring,16-1166,MONITORING,,100121.0,,2021-01-01,01/01/2016,2020-12-31,,,,900.0,,,,,FACP,380 Hunt Club Road,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Cominar REIT-Monitoring,17-1073MM,MONITORING,,100013.0,,2021-05-01,05/01/2017,2021-04-30,,,,600.0,,,,,FACP,110 O'Connor Street,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Cominar REIT-Monitoring,17-1073MM,AI,,100013.0,,2021-11-01,11/01/2017,2021-10-31,,,,200.0,,,,,EQUIPMENT,110 O'Connor Street,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Cominar REIT-Monitoring,17-1073MM,MONITORING,,100013.0,,2021-05-01,05/01/2017,2021-04-30,,,,600.0,,,,,FACP,171 Slater Street,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Orchard View by the Mississippi-Monitoring,16-1021,MONITORING,,NA,,2021-08-01,08/01/2016,2021-07-31,,,,0.0,,,,,"ELEVATOR,FACP","219 Paterson Street, Almonte, Ontario",,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Orchard View by the Mississippi-Monitoring,16-1021,AI,,NA,,2021-08-01,08/01/2016,2021-07-31,,,,0.0,,,,,EQUIPMENT,"219 Paterson Street, Almonte, Ontario",,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Val Roca Management-Monitoring Services  Emergency PHones,16-1724C-DD,MONITORING,,NA,,2021-09-01,09/01/2016,2021-08-31,,,,300.0,,,,,,400 Laurier Avenue East,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,United Counties of Prescott and Russell-Monitoring,15-1230RS,AI,,,,2021-11-01,11/01/2015,2021-10-31,,,,150.0,,,,,EQUIPMENT,"59 Court, L'Orignal",,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,United Counties of Prescott and Russell-Monitoring Services,15-1230RS,MONITORING,,,,2021-07-01,07/01/2015,2021-06-30,,,,0.0,,,,,,"59 Court, L'Orignal",,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Baitun Naseer Mosque-Monitoring,16-0904-0100,MONITORING,,NA,,,,,,,,828.0,,,,,FACP,"2620 Market Street, Cumberland",,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Baitun Naseer Mosque-Monitoring,16-0904-0100,AI,,NA,,,,,,,,190.0,,,,,EQUIPMENT,"2620 Market Street, Cumberland",,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Finchview Villa-Monitoring Services,,MONITORING,,NA,,,,,,,,828.0,,,,,,10 Nelson Street,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Skyline Commercial Real Estate Holdings Inc.-Monitoring,16-1166,AI,,100121.0,,2021-10-01,10/01/2016,2021-09-30,,,,190.0,,,,,EQUIPMENT,380 Hunt Club Road,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Entrust Datacard-Monitoring,19-1832JP,AI,,NA,,2021-12-01,12/01/2019,2021-11-30,,,,0.0,,,,,FACP,1000 Innovation Drive,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Entrust Datacard-Monitoring,19-1832JP,SAI,,NA,,2021-06-01,06/01/2019,2021-05-31,,,,0.0,,,,,FACP,1000 Innovation Drive,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Cominar REIT-Monitoring,17-1074MM,MONITORING,,100013.0,,2021-03-01,03/01/2017,2021-02-28,,,,600.0,,,,,FACP,222-230 Queen Street,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Ann and Gary Joyce-Monitoring Services,,MONITORING,,NA,,,,,,,,276.0,,,,,,"97 River Road, Landsdown, Ontario",,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Maple Leaf Property Management-Monitoring,16-1396RS,MONITORING,,NA,,2021-07-01,07/01/2016,2021-06-30,,,,780.0,,,,,FACP,"1339 Baseline Road, Tower 6",,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Communications Research Centre Canada-Monitoring,,AI,,NA,,,,,,,,190.0,,,,,EQUIPMENT,3701 Carling Avenue,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Ashcroft Homes-Monitoring Services,16-1409dd,MONITORING,,NA,,2021-07-01,07/01/2016,2021-06-30,,,,0.0,,,,,,101 Champagne Avenue,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Michanie Construction Inc.-Monitoring Services,,MONITORING,,NA,,,,,,,,0.0,,,,,,2825 Sheffield Road,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,United Counties of Prescott Russell-Monitoring,15-1397RS,MONITORING,,NA,,2021-06-01,06/01/2015,2021-05-31,,,,300.0,,,,,INTRUSION,"28-36 Court Street, L'Original",,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Occupational Therapist Services Modern OT-Monitoring,Project #1208,MONITORING,,NA,,,,,,,,105.0,,,,,INTRUSION,101-2705 Queensview Drive,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Occupational Therapist Services Modern OT-Monitoring,Project #1208,MONITORING,,NA,,,,,,,,105.0,,,,,INTRUSION,101-2705 Queensview Drive,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Occupational Therapist Services Modern OT-Monitoring,Project #1208,MONITORING,,NA,,,,,,,,105.0,,,,,INTRUSION,101-2705 Queensview Drive,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Occupational Therapist Services Modern OT-Monitoring,Project #1208,MONITORING,,NA,,,,,,,,105.0,,,,,INTRUSION,101-2705 Queensview Drive,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Glengarry Memorial Hospital-Monitoring Services,BS Project P1239,MONITORING,,100109.0,,,,,,,,216.0,,,,,,"20260 Highway #43, Alexandria",,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Glengarry Memorial Hospital-Monitoring Services,BS Project P1239,MONITORING,,100109.0,,,,,,,,216.0,,,,,,"20260 Highway #43, Alexandria",,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Glengarry Memorial Hospital-Monitoring Services,BS Project P1239,MONITORING,,100109.0,,,,,,,,216.0,,,,,,"20260 Highway #43, Alexandria",,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Glengarry Memorial Hospital-Monitoring Services,BS Project P1239,MONITORING,,100109.0,,,,,,,,216.0,,,,,,"20260 Highway #43, Alexandria",,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Compass Commercial Realty ITF Proreit Acquisition (1) LP-Monitoring Services   Fire,,MONITORING,,NA,,,,,,,,195.0,,,,,,2 Gurdwara - Hunt Club Crossing,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Compass Commercial Realty ITF Proreit Acquisition (1) LP-Monitoring Services   Fire,,MONITORING,,NA,,,,,,,,183.0,,,,,,2 Gurdwara - Hunt Club Crossing,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Compass Commercial Realty ITF Proreit Acquisition (1) LP-Monitoring Services   Fire,,MONITORING,,NA,,,,,,,,195.0,,,,,,2 Gurdwara - Hunt Club Crossing,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Shall May Holdings Ltd c/o Frastell Property Mgmt Inc.-Monitoring,13-1814RS,AI,,NA,,2021-04-01,04/01/2013,2021-03-31,,,,0.0,,,,,EQUIPMENT,465 Richmond Road - Plaza Towers Apts.,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,8443971 Canada Corp.-Monitoring Services,,MONITORING,,NA,,,,,,,,852.0,,,,,,41 Concord,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Hazeldean Gardens Retirement Residence Inc.-Monitoring,,MONITORING,,NA,,,,,,,,900.0,,,,,FACP,6130 Hazeldean Road,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Hazeldean Gardens Reitrement Residence-Monitoring,,AI,,NA,,,,,,,,250.0,,,,,EQUIPMENT,6130 Hazeldean Road,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Caparelli Residence-Monitoring,,MONITORING,,NA,,,,,,,,240.0,,,,,INTRUSION,1740 Ortona,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,United Counties of Prescott and Russell-Monitoring,,MONITORING,,,,,,,,,,408.0,,,,,INTRUSION,"860 Caron Street, Rockland",,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Gartner-Monitoring Services,,MONITORING,,NA,,,,,,,,480.0,,,,,,"1545 Carling Avenue, 3rd Floor",,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,National Archive Building-Monitoring Services,,MONITORING,,NA,,,,,,,,300.0,,,,,,395 Wellington Street,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Pepsico Canada Beverages-Monitoring Services,,MONITORING,,NA,,,,,,,,1140.0,,,,,,869 Belfast Road,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,United Counties of Prescott Russell-Monitoring,,AI,,NA,,,,,,,,150.0,,,,,EQUIPMENT,"28-36 Court Street, L'Original",,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
