Added Field - Active?,Field,Agreement #,Description,Alt Agreement,Agreement Type (Data Pull),Agreement Type (For Entry),Customer,Customer PO,Effective Date,Original Date,Expiration Date,Renew Through,Renew Markup,Rate Template,Agreement Price,Revenue Recognition,Auto Schedule Trips,0,Seq1,Description1,Service Site,Call Type,Service Center,Division,Tax Source,Separate Work Order,Auto Schedule Trip1,Pricing,Contact Before Scheduling,Auto Schedule Trip,Due,RecurringPatternType,See recurring options in screenshot >,Billing Seq1,Date1,Billing Amount1,Tax Type1,Tax Basis1,Seq2,Material,UM,Matl Qty,Cost ECM,Seq,Qty,Deferral1,Date2,Amount1,0,Billing Seq,Date3,Billing Amount,Tax Type,Tax Code,Tax Basis,Tax Amount,0,Deferral,Date,Amount,Should auto-populate based on Work Schedule.
,,,Colonnade BridgePort-Route,Tender,MI,,100303.0,,,,,,,,0.0,,,,,"FE,EL",30 Edgewater Street,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Colonnade BridgePort-Sprinkler,Tender,AI,,100303.0,,,,,,,,0.0,,,,,"SPR,WET",1560-80 Merivale Rd (Merivale Professional Centre),,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Colonnade BridgePort-Fire Alarm,Tender,AI,,100303.0,,,,,,,,0.0,,,,,FA,1560-80 Merivale Rd (Merivale Professional Centre),,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Colonnade BridgePort-Route,Tender,AI,,100303.0,,,,,,,,0.0,,,,,"FE,EL",1560-80 Merivale Rd (Merivale Professional Centre),,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Colonnade BridgePort-Sprinkler,Tender,MI,,100303.0,,,,,,,,0.0,,,,,"SPR,WET",1560-80 Merivale Rd (Merivale Professional Centre),,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Colonnade BridgePort-Fire Alarm,Tender,MI,,100303.0,,,,,,,,0.0,,,,,FA,1560-80 Merivale Rd (Merivale Professional Centre),,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Colonnade BridgePort-Route,Tender,MI,,100303.0,,,,,,,,0.0,,,,,"FE,EL",1560-80 Merivale Rd (Merivale Professional Centre),,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Colonnade BridgePort-Sprinkler,Tender,AI,,100303.0,,,,,,,,0.0,,,,,"SPR,WET",2625 Queensview Drive,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Colonnade BridgePort-Fire Alarm,Tender,AI,,100303.0,,,,,,,,0.0,,,,,FA,2625 Queensview Drive,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Colonnade BridgePort-Route,Tender,AI,,100303.0,,,,,,,,0.0,,,,,"FE,EL",2625 Queensview Drive,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Colonnade BridgePort-Sprinkler,Tender,MI,,100303.0,,,,,,,,0.0,,,,,"SPR,WET",2625 Queensview Drive,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Colonnade BridgePort-Fire Alarm,Tender,MI,,100303.0,,,,,,,,0.0,,,,,FA,2625 Queensview Drive,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Colonnade BridgePort-Route,Tender,MI,,100303.0,,,,,,,,0.0,,,,,"FE,EL",2625 Queensview Drive,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Colonnade BridgePort-Sprinkler,Tender,AI,,100303.0,,,,,,,,0.0,,,,,"HYD,SPR,WET",2405 St. Laurent Blvd.,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Colonnade BridgePort-Sprinkler,Tender,MI,,100303.0,,,,,,,,0.0,,,,,"SPR,WET",2405 St. Laurent Blvd.,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Colonnade BridgePort-Route,Tender,MI,,100303.0,,,,,,,,0.0,,,,,"FE,EL",2405 St. Laurent Blvd.,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Colonnade BridgePort-Sprinkler,Tender,AI,,100303.0,,,,,,,,0.0,,,,,"FP,SPR,WET,DRY",580 Terry Fox Drive,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Colonnade BridgePort-Fire Alarm,Tender,AI,,100303.0,,,,,,,,0.0,,,,,FA,580 Terry Fox Drive,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Colonnade BridgePort-Route,Tender,AI,,100303.0,,,,,,,,0.0,,,,,"FE,EL,FHC",580 Terry Fox Drive,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Colonnade BridgePort-Sprinkler,Tender,MI,,100303.0,,,,,,,,0.0,,,,,"FP,SPR,WET,DRY",580 Terry Fox Drive,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Colonnade BridgePort-Fire Alarm,Tender,MI,,100303.0,,,,,,,,0.0,,,,,FA,580 Terry Fox Drive,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Colonnade BridgePort-Route,Tender,MI,,100303.0,,,,,,,,0.0,,,,,"FE,EL,FHC",580 Terry Fox Drive,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Colonnade BridgePort-Sprinkler,Tender,AI,,100303.0,,,,,,,,0.0,,,,,"SPR,WET",600 Terry Fox Drive,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Colonnade BridgePort-Fire Alarm,Tender,AI,,100303.0,,,,,,,,0.0,,,,,FA,600 Terry Fox Drive,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Colonnade BridgePort-Route,Tender,AI,,100303.0,,,,,,,,0.0,,,,,"FE,EL",600 Terry Fox Drive,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Colonnade BridgePort-Sprinkler,Tender,MI,,100303.0,,,,,,,,0.0,,,,,"SPR,WET",600 Terry Fox Drive,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Colonnade BridgePort-Fire Alarm,Tender,MI,,100303.0,,,,,,,,0.0,,,,,FA,600 Terry Fox Drive,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Colonnade BridgePort-Route,Tender,MI,,100303.0,,,,,,,,0.0,,,,,"FE,EL",600 Terry Fox Drive,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,8843791 Canada Corp.-Fire Alarm,,AI,,100038.0,,,,,,,,0.0,,,,,FA,41 Concord Street,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Cominar REIT-Route,17-1235JP-REV,AI,,100013.0,,2021-10-01,10/01/2017,2021-09-30,,,,810.0,,,,,FE,"550 Place de la Cite, 2ndto9th Fl-PWGSC areas only",,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Cominar REIT-Route,17-1235JP-REV,MI,,100013.0,,2021-01-01,01/01/2017,2020-12-31,,,,495.0,,,,,FE,"550 Place de la Cite, 2ndto9th Fl-PWGSC areas only",,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,REMINDER FOR HYDRANT WINTERIZING-Sprinkler,,,,100037.0,,,,,,,,0.0,,,,,HYD,VARIOUS,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,bcIMC Realty Corporation c/o QuadReal Property Group-Route,19-1286JP,AI,,NA,,2021-05-01,05/01/2019,2021-04-30,,,,175.0,,,,,FE,"1410 Blair Road, 7th and 8th Floors",,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Frequentis Canada Limited-Route,20-1321MT,AI,,100035.0,,2021-05-01,05/01/2020,2021-04-30,,,,125.0,,,,,FE,"1400 Blair Towers Place, Suite 700",,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,OCH-Parking Garage,,AI,,100039.0,,,,,,,,0.0,,,,,,1365 Bank,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Canadian Federation of Students-Fire Alarm,18-1459,AI,,100348.0,,,,,,,,1400.0,,,,,FA,338 Somerset Street West,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,OCH-Route,,AI,,100039.0,,,,,,,,250.0,,,,,FLCS,123 Augusta,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,OCH-Route,,SAI,,100039.0,,,,,,,,250.0,,,,,FLCS,123 Augusta,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,UCPR-Route,,AI,,,,,,,,,,0.0,,,,,FE,"4858 Champlain Street, Bourget, Larose Forest",,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Occupational Health Clinics for Ontario Workers-Route,18-1574JP,AI,,100249.0,,2021-07-01,07/01/2018,2021-06-30,,,,125.0,,,,,FE,"1545 Carling Avenue, Suite 110",,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Colonnade BridgePort-Tenant owned preaction system x,19-1434JP,SAI,,100303.0,,2021-04-01,04/01/2019,2021-03-31,,,,0.0,,,,,,3001 Solandt Road,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Saralex Enterprise Ltd.-Fire Alarm,18-1835JS (PDF only),AI,,100145.0,,2021-12-01,12/01/2018,2021-11-30,,,,1650.0,,,,,FA,190 Somerset Street West,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Saralex Enterprise Ltd.-Route,18-1835JS (PDF only),AI,,100145.0,,2021-12-01,12/01/2018,2021-11-30,,,,1650.0,,,,,"FE,EL",190 Somerset Street West,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Parthenos Development Ltd.-Sprinkler,18-1436-REV2,AI,,,,2021-03-01,03/01/2018,2021-02-28,,,,1900.0,,,,,"SPR,WET",4473 Innes Road,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Parthenos Development Ltd.-Fire Alarm,18-1436-REV2,AI,,,,2021-03-01,03/01/2018,2021-02-28,,,,1900.0,,,,,FA,4473 Innes Road,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Parthenos Development Ltd.-Route,18-1436-REV2,AI,,,,2021-03-01,03/01/2018,2021-02-28,,,,1900.0,,,,,"FE,EL,FHC",4473 Innes Road,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Summit Industrial Income REIT-FOR BILLING ONLY,Tender,,,,,,,,,,,0.0,,,,,,1050-1051 Baxter Road,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,CCOC-Sprinkler,Tender,AI,,NA,,,,,,,,0.0,,,,,"FP,SPR,WET,DRY",Various Sites,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,CCOC-Fire Alarm,Tender,AI,,NA,,,,,,,,0.0,,,,,FA,Various Sites,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,KPMG Management Services LP-Route,20-1039,AI,,100049.0,,2021-02-01,02/01/2020,2021-01-31,,,,206.0,,,,,FE,"150 Elgin Street, 16th, 17th & 18th Floors",,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,KPMG Management Services LP-Route,20-1039,MI,,100049.0,,2021-01-01,01/01/2020,2020-12-31,,,,160.0,,,,,FE,"150 Elgin Street, 16th, 17th & 18th Floors",,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Aera Investments-Fire Alarm,19-1153JS,AI,,,,2021-03-01,03/01/2019,2021-02-28,,,,3315.0,,,,,"FA,LSA",1825 Russell Road,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Aera Investments-Route,19-1153JS,AI,,,,2021-03-01,03/01/2019,2021-02-28,,,,3315.0,,,,,"FE,EL,FHC",1825 Russell Road,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Aera Investments-Fire Alarm,19-1153JS,MI,,,,2021-01-01,01/01/2019,2020-12-31,,,,200.0,,,,,FA,1825 Russell Road,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Aera Investments-Route,19-1153JS,MI,,,,2021-01-01,01/01/2019,2020-12-31,,,,200.0,,,,,"FE,EL,FHC",1825 Russell Road,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Canadian Chamber of Commerce-Route,19-1289MT,AI,,,,2021-03-01,03/01/2019,2021-02-28,,,,125.0,,,,,FE,"275 Slater Street, 17th Floor",,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,CCOC-Sprinkler,Tender,AI,,NA,,,,,,,,0.0,,,,,"SPR,WET,DRY",145 Clarence Street,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,CCOC-Fire Alarm,Tender,AI,,NA,,,,,,,,0.0,,,,,FA,145 Clarence Street,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,CCOC-Sprinkler,Tender,AI,,NA,,,,,,,,0.0,,,,,"FP,SPR,WET,DRY",210 Gloucester Street,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,CCOC-Fire Alarm,Tender,AI,,NA,,,,,,,,0.0,,,,,FA,210 Gloucester Street,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,OCDSB-Fire Alarm,Tender 19-036,AI,,,,2021-09-01,09/01/2019,2021-08-31,,,,0.0,,,,,FA,Various High Schools x 29,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,OCDSB-Route,Tender 19-036,AI,,,,2021-09-01,09/01/2019,2021-08-31,,,,0.0,,,,,EL,Various High Schools x 29,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Colonnade BridgePort-Sprinkler,Tender-19-1139,MI,,100303.0,,2021-01-01,01/01/2019,2020-12-31,,,,0.0,,,,,"SPR,WET,DRY",1001 Farrar,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Colonnade BridgePort-Fire Alarm,Tender-19-1139,MI,,100303.0,,2021-01-01,01/01/2019,2020-12-31,,,,0.0,,,,,FA,1001 Farrar,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Colonnade BridgePort-Route,Tender-19-1139,MI,,100303.0,,2021-01-01,01/01/2019,2020-12-31,,,,0.0,,,,,"FE,EL,FHC",1001 Farrar,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Colonnade BridgePort-Sprinkler,Tender-19-1140,MI,,100303.0,,2021-01-01,01/01/2019,2020-12-31,,,,0.0,,,,,"SPR,WET",450 March Road,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Colonnade BridgePort-Fire Alarm,Tender-19-1140,MI,,100303.0,,2021-01-01,01/01/2019,2020-12-31,,,,0.0,,,,,FA,450 March Road,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Colonnade BridgePort-Route,Tender-19-1140,MI,,100303.0,,2021-01-01,01/01/2019,2020-12-31,,,,0.0,,,,,"FE,EL,FHC",450 March Road,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Colonnade BridgePort-Sprinkler,Tender-19-1140,MI,,100303.0,,2021-01-01,01/01/2019,2020-12-31,,,,0.0,,,,,"FP,SPR,WET,DRY",3001 Solandt Road,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Colonnade BridgePort-Fire Alarm,Tender-19-1140,MI,,100303.0,,2021-01-01,01/01/2019,2020-12-31,,,,0.0,,,,,FA,3001 Solandt Road,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Colonnade BridgePort-Route,Tender-19-1140,MI,,100303.0,,2021-01-01,01/01/2019,2020-12-31,,,,0.0,,,,,"FE,EL,FHC",3001 Solandt Road,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Mapleoft Group-Route,20-1397MT,AI,,,,2021-06-01,06/01/2020,2021-05-31,,,,200.0,,,,,FE,"1545 Carling Ave, Suite 702",,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Colonnade BridgePort-Sprinkler,19-1433JP,AI,,100303.0,,2021-08-01,08/01/2019,2021-07-31,,,,0.0,,,,,PREACTION,1001 Farrar,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Colonnade BridgePort-Route,19-1433JP,AI,,100303.0,,2021-08-01,08/01/2019,2021-07-31,,,,0.0,,,,,FLCS,1001 Farrar,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Colonnade BridgePort-Tenant owned preaction system x,19-1434JP,AI,,100303.0,`,2021-10-01,10/01/2019,2021-09-30,,,,1700.0,,,,,,3001 Solandt Road,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Richmond Care Home c/o Carefor Health and Comm. Services-Sprinkler,Bill Impey,AI,,,08238,,,,,,,1800.0,,,,,"FP,WET,DRY","27 Nixon Farm Road, Richmond",,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Richmond Care Home c/o Carefor Health and Comm. Services-Fire Alarm,Bill Impey,AI,,,08238,,,,,,,1800.0,,,,,FA,"27 Nixon Farm Road, Richmond",,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Richmond Care Home c/o Carefor Health and Comm. Services-Route,Bill Impey,AI,,,08238,,,,,,,1800.0,,,,,"FE,EL","27 Nixon Farm Road, Richmond",,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Richmond Care Home c/o Carefor Health Community Services-Sprinkler,Bill Impey,MI,,,08238,,,,,,,275.0,,,,,"FP,WET,DRY","27 Nixon Farm Road, Richmond",,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Richmond Care Home c/o Carefor Health Community Services-Fire Alarm,Bill Impey,MI,,,08238,,,,,,,275.0,,,,,FA,"27 Nixon Farm Road, Richmond",,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,U-Haul Storage - Queensview-Sprinkler,19-1970BI,AI,,,,2021-03-01,03/01/2019,2021-02-28,,,,3000.0,,,,,"WET,DRY",2720 Queensview Drive,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,U-Haul Storage - Queensview-Fire Alarm,19-1970BI,AI,,,,2021-03-01,03/01/2019,2021-02-28,,,,3000.0,,,,,FA,2720 Queensview Drive,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,U-Haul Storage - Queensview-Route,19-1970BI,AI,,,,2021-03-01,03/01/2019,2021-02-28,,,,3000.0,,,,,"FE,EL,FHC",2720 Queensview Drive,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,U-Haul Storage - Queensview-Sprinkler,19-1970BI,MI,,,,2021-01-01,01/01/2019,2020-12-31,,,,350.0,,,,,"WET,DRY",2720 Queensview Drive,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,U-Haul Storage - Queensview-Fire Alarm,19-1970BI,MI,,,,2021-01-01,01/01/2019,2020-12-31,,,,350.0,,,,,FA,2720 Queensview Drive,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,U-Haul Storage - Queensview-Route,19-1970BI,MI,,,,2021-01-01,01/01/2019,2020-12-31,,,,350.0,,,,,"FE,EL,FHC",2720 Queensview Drive,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,BTB - 8285560 Canada Inc.-Sprinkler,20-1301MT,AI,,,,2021-04-01,04/01/2020,2021-03-31,,,,600.0,,,,,"SPR,WET",245 Menten Place,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,BTB - 8285560 Canada Inc.-Fire Alarm,20-1301MT,AI,,,,2021-04-01,04/01/2020,2021-03-31,,,,600.0,,,,,FA,245 Menten Place,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,BTB - 8285560 Canada Inc.-Route,20-1301MT,AI,,,,2021-04-01,04/01/2020,2021-03-31,,,,600.0,,,,,"FE,EL,FHC",245 Menten Place,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,BTB - 8285560 Canada Inc.-Sprinkler,"Oct 26, 2018",MI/BI,,,,2021-01-01,01/01/2018,2020-12-31,,,,0.0,,,,,"SPR,WET",245 Menten Place,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,BTB - 8285560 Canada Inc.-Fire Alarm,"Oct 26, 2018",MI/BI,,,,2021-01-01,01/01/2018,2020-12-31,,,,0.0,,,,,FA,245 Menten Place,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,BTB - 8285560 Canada Inc.-Route,"Oct 26, 2018",MI/BI,,,,2021-01-01,01/01/2018,2020-12-31,,,,0.0,,,,,"FE,EL,FHC",245 Menten Place,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Movati Athletic Barrhaven-Sprinkler,20-1273MT,AI,,NA,,2021-06-01,06/01/2020,2021-05-31,,,,1115.0,,,,,"BF,SPR,WET",15 Crestway Drive,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Movati Athletic Barrhaven-Fire Alarm,20-1273MT,AI,,NA,,2021-06-01,06/01/2020,2021-05-31,,,,1115.0,,,,,FA,15 Crestway Drive,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
,,,Movati Athletic Barrhaven-Route,20-1273MT,AI,,NA,,2021-06-01,06/01/2020,2021-05-31,,,,1115.0,,,,,"FE,EL",15 Crestway Drive,,,,,,,0,,,,,,,01/01/2021,,,,,,,,,,,,01/01/2021,,,,01/01/2021,,,,,,,,01/01/2021,,
