Added Field - Active?,Field,Agreement #,Description,Alt Agreement,Agreement Type (Data Pull),Agreement Type (For Entry),Customer,Customer PO,Effective Date,Original Date,Expiration Date,Renew Through,Renew Markup,Rate Template,Agreement Price,Revenue Recognition,Auto Schedule Trips,0,Seq1,Description1,Service Site,Call Type,Service Center,Division,Tax Source,Separate Work Order,Auto Schedule Trip1,Pricing,Contact Before Scheduling,Auto Schedule Trip,Due,RecurringPatternType,See recurring options in screenshot >,Billing Seq1,Date1,Billing Amount1,Tax Type1,Tax Basis1,Seq2,Material,UM,Matl Qty,Cost ECM,Seq,Qty,Deferral1,Date2,Amount1,0,Billing Seq,Date3,Billing Amount,Tax Type,Tax Code,Tax Basis,Tax Amount,0,Deferral,Date,Amount,Should auto-populate based on Work Schedule.
,,,"Colonnade BridgePort ITF KS 400 Cumberland Street Inc. (was Dream)-2"" Totalpak Preaction System",19-1264JP,QI,,NA,,,,01/01/2020,,,,$810.00,,,,,,"400 Cumberland Street, 7th Floor",,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Shall May Holdings Ltd c/o Frastell Property Mgmt Inc.-Fire Alarm,19-1191JP,AI,,NA,,,,01/01/2020,,,,"$3,210.00",,,,,"LSA,EOL",465 Richmond Road - Plaza Towers Apts.,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Shall May Holdings Ltd c/o Frastell Property Mgmt Inc.-Route,19-1191JP,AI,,NA,,,,01/01/2020,,,,"$3,210.00",,,,,FHC,465 Richmond Road - Plaza Towers Apts.,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Canadian Nurses Association-Fire Alarm,19-1192JP,AI,,100244,,,,01/01/2020,,,,"$1,075.00",,,,,EOL,50 The Driveway,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,BGIS-Route,19-1280BS,AI,,100174,,,,01/01/2020,,,,$810.00,,,,,ELU,"555 MacKenzie Avenue, Connaught Building",,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,BGIS-Monitoring Equipment AI for 3 systems,20-1300MT,AI,,100174,,,,01/01/2020,,,,$200.00,,,,,,"555 MacKenzie Avenue, Connaught Building",,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Prime Corp-Monitoring Services ,12-1687RS,MONITORING,,NA,,,,01/01/2020,,,,$225.00,,,,, Fire,61 McEwen Avenue - McEwen Towers,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Prime Corp.-Monitoring Equipment AI,,AI,,NA,,,,01/01/2020,,,,$0.00,,,,,,61 McEwen Avenue - McEwen Towers,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,PrimeCorp-Fire Alarm,19-1189JP,AI,,NA,,,,01/01/2020,,,,"$1,425.00",,,,,EOL,61 McEwen Avenue - McEwen Towers,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,PrimeCorp-Route,19-1189JP,AI,,NA,,,,01/01/2020,,,,"$1,425.00",,,,,FHC,61 McEwen Avenue - McEwen Towers,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,REMINDER FOR SPRING-NA,,AI,,NA,,,,01/01/2020,,,,$0.00,,,,,,Various,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,REMINDER FOR SPRING - SPR/FP-Sprinkler,,,,NA,,,,01/01/2020,,,,$0.00,,,,,FP,Various Sites,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Colonnade BridgePort-Route,Tender-19-1139,AI,,100303,,,,01/01/2020,,,,0,,,,,"FE,ELU,FHC",1001 Farrar,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Apetito HFS Limited (old Health Care Food Services)-Monitoring Services ,RS Quote,MONITORING,,NA,,,,01/01/2020,,,,$384.00,,,,, Burglar and Fire Alarm,1010 Dairy Drive,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Morguard Investments Limited-Wet Spr Only,19-1560JP,AI,,NA,,,,01/01/2020,,,,$710.00,,,,,VERY SLOW TO PUMP UP (2 HRS),1117 Newmarket Street,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Ottawa Grace Manor-Route,19-1044JP,SAI,,NA,,,,01/01/2020,,,,$0.00,,,,,FLCS,1156 Wellington Street,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Senstar Corporation-Wet spr only,"Feb 14, 2019",SAI,,NA,,,,01/01/2020,,,,$300.00,,,,,,"119 John Cavanaugh Drive, CARP",,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,bcIMC Realty Corporation c/o QuadReal Property Group-Monitoring Equipment AI,,AI,,NA,,,,01/01/2020,,,,$190.00,,,,,,1400 Blair Place,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,bcIMC Realty Corporation c/o QuadReal Property Group-Fire Alarm,Tender,AI,,NA,,,,01/01/2020,,,,$0.00,,,,,"FA,EOL",1400 Blair Place,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,bcIMC Realty Corporation c/o QuadReal Property Group-Route,Tender,AI,,NA,,,,01/01/2020,,,,$0.00,,,,,"FE,ELU,FHC",1400 Blair Place,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,bcIMC Realty Corporation c/o QuadReal Property Group-Sprinkler,Tender,AI,,NA,,,,01/01/2020,,,,$0.00,,,,,FP,1400-1430 Blair Place & Garage,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,bcIMC Realty Corporation c/o QuadReal Property Group-Fire Alarm,Tender,AI,,NA,,,,01/01/2020,,,,$0.00,,,,,"FA,EOL",1400-1430 Blair Place & Garage,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,bcIMC Realty Corporation c/o QuadReal Property Group-Route,Tender,AI,,NA,,,,01/01/2020,,,,$0.00,,,,,"FE,ELU,FHC",1400-1430 Blair Place & Garage,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,bcIMC Realty Corporation c/o QuadReal Property Group-Monitoring Equipment AI,,AI,,NA,,,,01/01/2020,,,,$190.00,,,,,,1410 Blair Place,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,bcIMC Realty Corporation c/o QuadReal Property Group-Fire Alarm,Tender,AI,,NA,,,,01/01/2020,,,,$0.00,,,,,"FA,EOL",1410 Blair Place,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,bcIMC Realty Corporation c/o QuadReal Property Group-Route,Tender,AI,,NA,,,,01/01/2020,,,,$0.00,,,,,"FE,ELU,FHC",1410 Blair Place,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,bcIMC Realty Corporation c/o QuadReal Property Group-Monitoring Equipment AI,,AI,,NA,,,,01/01/2020,,,,$190.00,,,,,,1420 Blair Place,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,bcIMC Realty Corporation c/o QuadReal Property Group-Fire Alarm,Tender,AI,,NA,,,,01/01/2020,,,,$0.00,,,,,"FA,EOL",1420 Blair Place,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,bcIMC Realty Corporation c/o QuadReal Property Group-Route,Tender,AI,,NA,,,,01/01/2020,,,,$0.00,,,,,"FE,ELU,FHC",1420 Blair Place,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,MPAC (Municipal Property Assessment Corp.)-Fire Alarm,19-1043JP,AI,,NA,,,,01/01/2020,,,,$180.00,,,,,"CO,LSA","1420 Blair Place, 8th Floor",,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,MPAC (Municipal Property Assessment Corp.)-Route,19-1043JP,AI,,NA,,,,01/01/2020,,,,$180.00,,,,,"FE,ELU","1420 Blair Place, 8th Floor",,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,bcIMC Realty Corporation c/o QuadReal Property Group-Monitoring Equipment AI,,AI,,NA,,,,01/01/2020,,,,$190.00,,,,,,1430 Blair Place,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,bcIMC Realty Corporation c/o QuadReal Property Group-Fire Alarm,Tender,AI,,NA,,,,01/01/2020,,,,$0.00,,,,,"FA,EOL",1430 Blair Place,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,bcIMC Realty Corporation c/o QuadReal Property Group-Route,Tender,AI,,NA,,,,01/01/2020,,,,$0.00,,,,,"FE,ELU,FHC",1430 Blair Place,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Morguard Investments Ltd.-Route,20-1086-7BS,SAI,,100022,,,,01/01/2020,,,,0,,,,,FLCS,1601 Telesat Court,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Ligado Networks (old Light Squared)-Novec 1230 in Bldg E Only,20-1009BS,SAI,,NA,,,,01/01/2020,,,,$0.00,,,,,,"1601 Telesat, Gateway Bldg E ONLY",,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Ligado Networks (old Light Squared)-Special Systems x 2 (G41 and G42) Preaction Systems,20-1009BS,SAI,,NA,,,,01/01/2020,,,,$0.00,,,,,,"1601 Telesat, Room G41 (CGS) and G42 (ITN)",,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Nav Canada-Fire Alarm,18-0212-0001BS,QI,,NA,,,,01/01/2020,,,,0,,,,,FA,1601 Tom Roberts,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Nav Canada-Sprinkler,18-0212-0001BS,QI,,NA,,,,01/01/2020,,,,0,,,,,FP,1611 Tom Roberts (Logistics Centre),,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Nav Canada-Fire Alarm,18-0212-0001BS,QI,,NA,,,,01/01/2020,,,,0,,,,,FA,1611 Tom Roberts (Logistics Centre),,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Nav Canada-Route,18-0212-0001BS,QI,,NA,,,,01/01/2020,,,,0,,,,,ELU,1611 Tom Roberts (Logistics Centre),,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Canadian Blood Services-Sprinkler systems only,Tender,QI,,NA,,,,01/01/2020,,,,0,,,,,,1800 Alta Vista Drive,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,District Realty c/o 1048318 Ontario Inc.-Fire Alarm,19-1285JP,AI,,NA,,,,01/01/2020,,,,"$1,080.00",,,,,EOL,2249 Carling Avenue,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,District Realty c/o 1048318 Ontario Inc.-Route,19-1285JP,AI,,NA,,,,01/01/2020,,,,"$1,080.00",,,,,FHC,2249 Carling Avenue,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,District Realty c/o 1048318 Ontario Inc.-Fire Alarm,19-1285JP,AI,,NA,,,,01/01/2020,,,,"$1,080.00",,,,,EOL,2255 Carling Avenue,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,District Realty c/o 1048318 Ontario Inc.-Route,19-1285JP,AI,,NA,,,,01/01/2020,,,,"$1,080.00",,,,,FHC,2255 Carling Avenue,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Canadian Blood Services-Sprinkler systems only,Tender,QI,,NA,,,,01/01/2020,,,,0,,,,,,2540 Lancaster Road,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Canadian Association of University Teachers-Monitoring Services ,12-1692DD,MONITORING,,100098,,,,01/01/2020,,,,$540.00,,,,, Burglar and Elevators,2705 Queensview Drive,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Nav Canada-Fire Alarm,18-0212-0001BS,QI,,NA,,,,01/01/2020,,,,0,,,,,FA,280 Hunt Club Road,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,SHA Owners Inc.-Monitoring Services ,13-1597RS,MONITORING,,100385,,,,01/01/2020,,,,$0.00,,,,, FACP and Elevator,353 Friel Street,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,SHA Owners Inc.-Monitoring Equipment AI,13-1597RS,AI,,100385,,,,01/01/2020,,,,$190.00,,,,,,353 Friel Street,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Canadian Blood Services-Sprinkler systems only,Tender,QI,,NA,,,,01/01/2020,,,,0,,,,,,40 Concourse Gate,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,CFORP (Centre franco-ontarien de ressources pedagogiques-Fire Alarm,18-1520,AI,,NA,,,,01/01/2020,,,,"$1,690.00",,,,,"FA,EOL",435 Donald Street,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,CFORP (Centre franco-ontarien de ressources pedagogiques-Route,18-1520,AI,,NA,,,,01/01/2020,,,,"$1,690.00",,,,,FE,435 Donald Street,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,OCH-Note for KD ,,,,NA,,,,01/01/2020,,,,$0.00,,,,, Labour rates change each Aug 18.,Various Sites,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Cominar REIT-Fire Alarm,20-1331MM,AI,,100013,,,,01/01/2020,,,,"$2,204.20",,,,,"FA,EOL",1 Antares Drive,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Cominar REIT-Route,20-1331MM,AI,,100013,,,,01/01/2020,,,,"$2,204.20",,,,,"FHC,EL",1 Antares Drive,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Cominar REIT-Fire Alarm,20-1331MM,AI,,100013,,,,01/01/2020,,,,"$6,540.50",,,,,"FA,EOL",1000 Innovation Drive,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Cominar REIT-Route,20-1331MM,AI,,100013,,,,01/01/2020,,,,"$6,540.50",,,,,FHC,1000 Innovation Drive,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Manulife Life Insurance Company-Monitoring Services ,19-1700JP,MONITORING,,NA,,,,01/01/2020,,,,$865.00,,,,, Fire,1220-28 Old Innes Road,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Victor Insurance Managers Inc-Preaction System on 5th Floor,20-1395MT,SAI,,NA,,,,01/01/2020,,,,$400.00,,,,,,"1400 Blair Place, Suite 500, Data Room",,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Ligado Networks (old Light Squared)-Monitoring Services ,20-1000BS,MONITORING,,NA,,,,01/01/2020,,,,"$1,020.00",,,,, Fire,1601 Telesat Court,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Brookfield Properties Corporation-Monitoring Equipment AI,,AI,,NA,,,,01/01/2020,,,,$0.00,,,,,,1667 Merivale Road,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Brookfield Properties Corporation-Wet Spr Only,19-1839JP,AI,,NA,,,,01/01/2020,,,,"$1,225.00",,,,,,1667 Merivale Road,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Colonnade Management Inc.-Novec System,Tender,SAI,,NA,,,,01/01/2020,,,,$0.00,,,,,,18 Auriga Drive,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Glengarry Memorial Hospital-Sprinkler,20-1021,AI,,100109,,01/01/2021,01/01/2013,01/01/2020,,,,"$6,154.00",,,,,"FP,BFP","20260 Highway #43, Alexandria",,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Glengarry Memorial Hospital-Fire Alarm,20-1021,AI,,100109,,,,01/01/2020,,,,"$6,154.00",,,,,"FA,EOL","20260 Highway #43, Alexandria",,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Glengarry Memorial Hospital-Route,20-1021,AI,,100109,,,,01/01/2020,,,,"$6,154.00",,,,,FLCS,"20260 Highway #43, Alexandria",,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Bronson Centre-Fire Alarm,19-1838,AI,,100068,,,,01/01/2020,,,,"$1,470.00",,,,,EOL,211 Bronson Avenue,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Bronson Centre-Route,19-1838,AI,,100068,,,,01/01/2020,,,,"$1,470.00",,,,,FHC,211 Bronson Avenue,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Regional Group of Companies Inc.-Preaction System x 4,18-1242 for new PM,QI,,100029,,,,01/01/2020,,,,0,,,,,,"22 de Varennes, Gatineau",,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Colonnade Management Inc.-Fire Alarm,Tender,AI,,NA,,01/01/2021,01/01/2013,01/01/2020,,,,$0.00,,,,,"FA,EOL",279 Laurier Avenue West,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Colonnade Management Inc.-Route,Tender,AI,,NA,,01/01/2021,01/01/2020,01/01/2020,,,,$0.00,,,,,"FE,ELU",279 Laurier Avenue West,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Marina Bay Condominiums-Route,Allard July2/18,AI,,NA,,,,01/01/2020,,,,0,,,,,"FE,FHC",2871 Richmond Road,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,PrimeCorp-AI of Monitoring Equipment,13-1753RS,AI,,NA,,,,01/01/2020,,,,$0.00,,,,,,333 Metcalfe Street,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,PrimeCorp-Fire Alarm,19-1841JP,AI,,NA,,01/01/2021,01/01/2014,01/01/2020,,,,$910.00,,,,,"FA,EOL",333 Metcalfe Street,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,PrimeCorp-Route,19-1841JP,AI,,NA,,,,01/01/2020,,,,$910.00,,,,,"FE,ELU",333 Metcalfe Street,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Cushman & Wakefield Inc.-Route,19-1842JP,AI,,NA,,,,01/01/2020,,,,$895.00,,,,,FE,349 Terry Fox Drive,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Morguard Investments Limited-Fire Alarm,19-1835JP,AI,,NA,,01/01/2021,01/01/2014,01/01/2020,,,,"$1,495.00",,,,,"FA,EOL",365 March Road,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Morguard Investments Limited-Route,19-1835JP,AI,,NA,,01/01/2021,01/01/2020,01/01/2020,,,,"$1,495.00",,,,,"FE,ELU,FHC",365 March Road,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,United Counties of Prescott and Russell-Monitoring Services ,,MONITORING,,NA,,,,01/01/2020,,,,$864.00,,,,, Fire,"472 Church St, Russell",,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Morguard Investments Ltd.-Fire Alarm,19-1840JP,AI,,100022,,,,01/01/2020,,,,$702.50,,,,,EOL,59 Camelot Street,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,REMINDER FOR JILL-NA,,,,NA,,01/01/2021,01/01/2020,01/01/2020,,,,$0.00,,,,,,VARIOUS,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Cominar REIT-Log book,18-1826JP,,,100013,,,,01/01/2020,,,,$0.00,,,,,,Various Cominar Sites,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Colonnade BridgePort-Route,19-1433JP,SAI,,100303,,01/01/2021,01/01/2013,01/01/2020,,,,$0.00,,,,,FLCS,1001 Farrar,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Manulife Life Insurance Company-Monitoring Services ,19-1700JP,MONITORING,,NA,,,,01/01/2020,,,,$865.00,,,,, Fire,101 Innes Park Way,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Ottawa Grace Manor-Monitoring Equipment AI,,AI,,NA,,01/01/2021,01/01/2020,01/01/2020,,,,$150.00,,,,,,1156 Wellington Street,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Ottawa Grace Manor-Fire Alarm,20-1031JD,AI,,NA,,01/01/2021,01/01/2012,01/01/2020,,,,"$6,530.00",,,,,"FA,EOL",1156 Wellington Street,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Ottawa Grace Manor-Route,20-1031JD,AI,,NA,,01/01/2021,01/01/2012,01/01/2020,,,,"$6,530.00",,,,,"FE,ELU,FLCS",1156 Wellington Street,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Manulife Life Insurance Company-Monitoring Services ,19-1700JP,MONITORING,,NA,,01/01/2021,01/01/2020,01/01/2020,,,,$865.00,,,,, Fire,1250-60 Old Innes Road,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Manulife Life Insurance Company-Monitoring Services ,19-1700JP,MONITORING,,NA,,01/01/2021,01/01/2012,01/01/2020,,,,$865.00,,,,, Fire,1280-90 Old Innes Road,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,Regional Group-Monitoring Services ,13-1042RS,MONITORING,,NA,,,,01/01/2020,,,,$300.00,,,,, Elevator Phone,130 Colonnade Road,,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
,,,United Counties of Prescott and Russell-Monitoring Equipment AI,,AI,,NA,,01/01/2021,01/01/2013,01/01/2020,,,,$150.00,,,,,,"1350 Cameron Street, Hawkesbury (Ambulance Centre)",,,,,,,0,,,,,,,01/01/2020,,,,,,,,,,,,01/01/2020,,,,01/01/2020,,,,,,,,01/01/2020,,
